Pflanzenschutz_ID,Versuchsjahr,Termin,Parzelle_ID,Kultur_ID,Pflanzenschutz_Mittel_ID,Indikation_ID,Menge,Technik_ID,Bemerkungen_ID
1311,1981,19801023,31,5,46,2,1,17,35
1312,1981,19801023,32,5,46,2,1,17,35
1313,1981,19801023,33,5,46,2,1,17,35
1314,1981,19801023,34,5,46,2,1,17,35
1315,1981,19801023,35,5,46,2,1,17,35
1316,1981,19801023,36,5,46,2,1,17,35
1317,1981,19801023,37,5,46,2,1,17,35
1318,1981,19801023,38,5,46,2,1,17,35
1319,1981,19801023,39,5,46,2,1,17,35
1320,1981,19801023,40,5,46,2,1,17,35
1321,1981,19801023,41,5,46,2,1,17,35
1322,1981,19801023,42,5,46,2,1,17,35
1323,1981,19801023,43,5,46,2,1,17,35
1324,1981,19801023,44,5,46,2,1,17,35
1325,1981,19801023,45,5,46,2,1,17,35
1326,1981,19801023,46,5,46,2,1,17,35
1327,1981,19801023,47,5,46,2,1,17,35
1328,1981,19801023,48,5,46,2,1,17,35
1329,1981,19801023,49,5,46,2,1,17,35
1330,1981,19801023,50,5,46,2,1,17,35
1331,1981,19801023,51,5,46,2,1,17,35
1332,1981,19801023,52,5,46,2,1,17,35
1333,1981,19801023,53,5,46,2,1,17,35
1334,1981,19801023,54,5,46,2,1,17,35
1335,1981,19801023,55,5,46,2,1,17,35
1336,1981,19801023,56,5,46,2,1,17,35
1337,1981,19801023,57,5,46,2,1,17,35
1338,1981,19801023,58,5,46,2,1,17,35
1339,1981,19801023,59,5,46,2,1,17,35
1340,1981,19801023,60,5,46,2,1,17,35
1341,1981,19801023,61,5,46,2,1,17,35
1342,1981,19801023,62,5,46,2,1,17,35
1343,1981,19801023,63,5,46,2,1,17,35
1344,1981,19801023,64,5,46,2,1,17,35
1345,1982,19820601,1,3,57,3,1.2,17,48
1346,1982,19820601,2,3,57,3,1.2,17,48
1347,1982,19820601,3,3,57,3,1.2,17,48
1348,1982,19820601,4,3,57,3,1.2,17,48
1349,1982,19820601,5,3,57,3,1.2,17,48
1350,1982,19820601,6,3,57,3,1.2,17,48
1351,1982,19820601,7,3,57,3,1.2,17,48
1352,1982,19820601,8,3,57,3,1.2,17,48
1353,1982,19820601,9,3,57,3,1.2,17,48
1354,1982,19820601,10,3,57,3,1.2,17,48
1355,1982,19820601,11,3,57,3,1.2,17,48
1356,1982,19820601,12,3,57,3,1.2,17,48
1357,1982,19820601,13,3,57,3,1.2,17,48
1358,1982,19820601,14,3,57,3,1.2,17,48
1359,1982,19820601,15,3,57,3,1.2,17,48
1360,1982,19820601,16,3,57,3,1.2,17,48
1361,1982,19820601,17,3,57,3,1.2,17,48
1362,1982,19820601,18,3,57,3,1.2,17,48
1363,1982,19820601,19,3,57,3,1.2,17,48
1364,1982,19820601,20,3,57,3,1.2,17,48
1365,1982,19820601,21,3,57,3,1.2,17,48
1366,1982,19820601,22,3,57,3,1.2,17,48
1367,1982,19820601,23,3,57,3,1.2,17,48
1368,1982,19820601,24,3,57,3,1.2,17,48
1369,1982,19820601,25,3,57,3,1.2,17,48
1370,1982,19820601,26,3,57,3,1.2,17,48
1371,1982,19820601,27,3,57,3,1.2,17,48
1372,1982,19820601,28,3,57,3,1.2,17,48
1373,1982,19820601,29,3,57,3,1.2,17,48
1374,1982,19820601,30,3,57,3,1.2,17,48
1375,1982,19820601,31,3,57,3,1.2,17,48
1376,1982,19820601,32,3,57,3,1.2,17,48
1377,1982,19820601,33,3,57,3,1.2,17,48
1378,1982,19820601,34,3,57,3,1.2,17,48
1379,1982,19820601,35,3,57,3,1.2,17,48
1380,1982,19820601,36,3,57,3,1.2,17,48
1381,1982,19820601,37,3,57,3,1.2,17,48
1382,1982,19820601,38,3,57,3,1.2,17,48
1383,1982,19820601,39,3,57,3,1.2,17,48
1384,1982,19820601,40,3,57,3,1.2,17,48
1385,1982,19820601,41,3,57,3,1.2,17,48
1386,1982,19820601,42,3,57,3,1.2,17,48
1387,1982,19820601,43,3,57,3,1.2,17,48
1388,1982,19820601,44,3,57,3,1.2,17,48
1389,1982,19820601,45,3,57,3,1.2,17,48
1390,1982,19820601,46,3,57,3,1.2,17,48
1391,1982,19820601,47,3,57,3,1.2,17,48
1392,1982,19820601,48,3,57,3,1.2,17,48
1393,1982,19820601,49,3,57,3,1.2,17,48
1394,1982,19820601,50,3,57,3,1.2,17,48
1395,1982,19820601,51,3,57,3,1.2,17,48
1396,1982,19820601,52,3,57,3,1.2,17,48
1397,1982,19820601,53,3,57,3,1.2,17,48
1398,1982,19820601,54,3,57,3,1.2,17,48
1399,1982,19820601,55,3,57,3,1.2,17,48
1400,1982,19820601,56,3,57,3,1.2,17,48
1401,1982,19820601,57,3,57,3,1.2,17,48
1402,1982,19820601,58,3,57,3,1.2,17,48
1403,1982,19820601,59,3,57,3,1.2,17,48
1404,1982,19820601,60,3,57,3,1.2,17,48
1405,1982,19820601,61,3,57,3,1.2,17,48
1406,1982,19820601,62,3,57,3,1.2,17,48
1407,1982,19820601,63,3,57,3,1.2,17,48
1408,1982,19820601,64,3,57,3,1.2,17,48
1409,1982,19820629,1,3,12,3,1,17,37
1410,1982,19820629,2,3,12,3,1,17,37
1411,1982,19820629,3,3,12,3,1,17,37
1412,1982,19820629,4,3,12,3,1,17,37
1413,1982,19820629,5,3,12,3,1,17,37
1414,1982,19820629,6,3,12,3,1,17,37
1415,1982,19820629,7,3,12,3,1,17,37
1416,1982,19820629,8,3,12,3,1,17,37
1417,1982,19820629,9,3,12,3,1,17,37
1418,1982,19820629,10,3,12,3,1,17,37
1419,1982,19820629,11,3,12,3,1,17,37
1420,1982,19820629,12,3,12,3,1,17,37
1421,1982,19820629,13,3,12,3,1,17,37
1422,1982,19820629,14,3,12,3,1,17,37
1423,1982,19820629,15,3,12,3,1,17,37
1424,1982,19820629,16,3,12,3,1,17,37
1425,1982,19820629,17,3,12,3,1,17,37
1426,1982,19820629,18,3,12,3,1,17,37
1427,1982,19820629,19,3,12,3,1,17,37
1428,1982,19820629,20,3,12,3,1,17,37
1429,1982,19820629,21,3,12,3,1,17,37
1430,1982,19820629,22,3,12,3,1,17,37
1431,1982,19820629,23,3,12,3,1,17,37
1432,1982,19820629,24,3,12,3,1,17,37
1433,1982,19820629,25,3,12,3,1,17,37
1434,1982,19820629,26,3,12,3,1,17,37
1435,1982,19820629,27,3,12,3,1,17,37
1436,1982,19820629,28,3,12,3,1,17,37
1437,1982,19820629,29,3,12,3,1,17,37
1438,1982,19820629,30,3,12,3,1,17,37
1439,1982,19820629,31,3,12,3,1,17,37
1440,1982,19820629,32,3,12,3,1,17,37
1441,1982,19820629,33,3,12,3,1,17,37
1442,1982,19820629,34,3,12,3,1,17,37
1443,1982,19820629,35,3,12,3,1,17,37
1444,1982,19820629,36,3,12,3,1,17,37
1445,1982,19820629,37,3,12,3,1,17,37
1446,1982,19820629,38,3,12,3,1,17,37
1447,1982,19820629,39,3,12,3,1,17,37
1448,1982,19820629,40,3,12,3,1,17,37
1449,1982,19820629,41,3,12,3,1,17,37
1450,1982,19820629,42,3,12,3,1,17,37
1451,1982,19820629,43,3,12,3,1,17,37
1452,1982,19820629,44,3,12,3,1,17,37
1453,1982,19820629,45,3,12,3,1,17,37
1454,1982,19820629,46,3,12,3,1,17,37
1455,1982,19820629,47,3,12,3,1,17,37
1456,1982,19820629,48,3,12,3,1,17,37
1457,1982,19820629,49,3,12,3,1,17,37
1458,1982,19820629,50,3,12,3,1,17,37
1459,1982,19820629,51,3,12,3,1,17,37
1460,1982,19820629,52,3,12,3,1,17,37
1461,1982,19820629,53,3,12,3,1,17,37
1462,1982,19820629,54,3,12,3,1,17,37
1463,1982,19820629,55,3,12,3,1,17,37
1464,1982,19820629,56,3,12,3,1,17,37
1465,1982,19820629,57,3,12,3,1,17,37
1466,1982,19820629,58,3,12,3,1,17,37
1467,1982,19820629,59,3,12,3,1,17,37
1468,1982,19820629,60,3,12,3,1,17,37
1469,1982,19820629,61,3,12,3,1,17,37
1470,1982,19820629,62,3,12,3,1,17,37
1471,1982,19820629,63,3,12,3,1,17,37
1472,1982,19820629,64,3,12,3,1,17,37
1473,1983,19830504,1,4,31,2,3,17,35
1474,1983,19830504,2,4,31,2,3,17,35
1475,1983,19830504,3,4,31,2,3,17,35
1476,1983,19830504,4,4,31,2,3,17,35
1477,1983,19830504,5,4,31,2,3,17,35
1478,1983,19830504,6,4,31,2,3,17,35
1479,1983,19830504,7,4,31,2,3,17,35
1480,1983,19830504,8,4,31,2,3,17,35
1481,1983,19830504,9,4,31,2,3,17,35
1482,1983,19830504,10,4,31,2,3,17,35
1483,1983,19830504,11,4,31,2,3,17,35
1484,1983,19830504,12,4,31,2,3,17,35
1485,1983,19830504,13,4,31,2,3,17,35
1486,1983,19830504,14,4,31,2,3,17,35
1487,1983,19830504,15,4,31,2,3,17,35
1488,1983,19830504,16,4,31,2,3,17,35
1489,1983,19830504,17,4,31,2,3,17,35
1490,1983,19830504,18,4,31,2,3,17,35
1491,1983,19830504,19,4,31,2,3,17,35
1492,1983,19830504,20,4,31,2,3,17,35
1493,1983,19830504,21,4,31,2,3,17,35
1494,1983,19830504,22,4,31,2,3,17,35
1495,1983,19830504,23,4,31,2,3,17,35
1496,1983,19830504,24,4,31,2,3,17,35
1497,1983,19830504,25,4,31,2,3,17,35
1498,1983,19830504,26,4,31,2,3,17,35
1499,1983,19830504,27,4,31,2,3,17,35
1500,1983,19830504,28,4,31,2,3,17,35
1501,1983,19830504,29,4,31,2,3,17,35
1502,1983,19830504,30,4,31,2,3,17,35
1503,1983,19830504,31,4,31,2,3,17,35
1504,1983,19830504,32,4,31,2,3,17,35
1505,1983,19830504,33,4,31,2,3,17,35
1506,1983,19830504,34,4,31,2,3,17,35
1507,1983,19830504,35,4,31,2,3,17,35
1508,1983,19830504,36,4,31,2,3,17,35
1509,1983,19830504,37,4,31,2,3,17,35
1510,1983,19830504,38,4,31,2,3,17,35
1511,1983,19830504,39,4,31,2,3,17,35
1512,1983,19830504,40,4,31,2,3,17,35
1513,1983,19830504,41,4,31,2,3,17,35
1514,1983,19830504,42,4,31,2,3,17,35
1515,1983,19830504,43,4,31,2,3,17,35
1516,1983,19830504,44,4,31,2,3,17,35
1517,1983,19830504,45,4,31,2,3,17,35
1518,1983,19830504,46,4,31,2,3,17,35
1519,1983,19830504,47,4,31,2,3,17,35
1520,1983,19830504,48,4,31,2,3,17,35
1521,1983,19830504,49,4,31,2,3,17,35
1522,1983,19830504,50,4,31,2,3,17,35
1523,1983,19830504,51,4,31,2,3,17,35
1524,1983,19830504,52,4,31,2,3,17,35
1525,1983,19830504,53,4,31,2,3,17,35
1526,1983,19830504,54,4,31,2,3,17,35
1527,1983,19830504,55,4,31,2,3,17,35
1528,1983,19830504,56,4,31,2,3,17,35
1529,1983,19830504,57,4,31,2,3,17,35
1530,1983,19830504,58,4,31,2,3,17,35
1531,1983,19830504,59,4,31,2,3,17,35
1532,1983,19830504,60,4,31,2,3,17,35
1533,1983,19830504,61,4,31,2,3,17,35
1534,1983,19830504,62,4,31,2,3,17,35
1535,1983,19830504,63,4,31,2,3,17,35
1536,1983,19830504,64,4,31,2,3,17,35
1537,1984,19840509,1,6,58,2,1.8,17,33
1538,1984,19840509,2,6,58,2,1.8,17,33
1539,1984,19840509,3,6,58,2,1.8,17,33
1540,1984,19840509,4,6,58,2,1.8,17,33
1541,1984,19840509,5,6,58,2,1.8,17,33
1542,1984,19840509,6,6,58,2,1.8,17,33
1543,1984,19840509,7,6,58,2,1.8,17,33
1544,1984,19840509,8,6,58,2,1.8,17,33
1545,1984,19840509,9,6,58,2,1.8,17,33
1546,1984,19840509,10,6,58,2,1.8,17,33
1547,1984,19840509,11,6,58,2,1.8,17,33
1548,1984,19840509,12,6,58,2,1.8,17,33
1549,1984,19840509,13,6,58,2,1.8,17,33
1550,1984,19840509,14,6,58,2,1.8,17,33
1551,1984,19840509,15,6,58,2,1.8,17,33
1552,1984,19840509,16,6,58,2,1.8,17,33
1553,1984,19840509,17,6,58,2,1.8,17,33
1554,1984,19840509,18,6,58,2,1.8,17,33
1555,1984,19840509,19,6,58,2,1.8,17,33
1556,1984,19840509,20,6,58,2,1.8,17,33
1557,1984,19840509,21,6,58,2,1.8,17,33
1558,1984,19840509,22,6,58,2,1.8,17,33
1559,1984,19840509,23,6,58,2,1.8,17,33
1560,1984,19840509,24,6,58,2,1.8,17,33
1561,1984,19840509,25,6,58,2,1.8,17,33
1562,1984,19840509,26,6,58,2,1.8,17,33
1563,1984,19840509,27,6,58,2,1.8,17,33
1564,1984,19840509,28,6,58,2,1.8,17,33
1565,1984,19840509,29,6,58,2,1.8,17,33
1566,1984,19840509,30,6,58,2,1.8,17,33
1567,1984,19840509,31,6,58,2,1.8,17,33
1568,1984,19840509,32,6,58,2,1.8,17,33
1569,1984,19840509,33,6,58,2,1.8,17,33
1570,1984,19840509,34,6,58,2,1.8,17,33
1571,1984,19840509,35,6,58,2,1.8,17,33
1572,1984,19840509,36,6,58,2,1.8,17,33
1573,1984,19840509,37,6,58,2,1.8,17,33
1574,1984,19840509,38,6,58,2,1.8,17,33
1575,1984,19840509,39,6,58,2,1.8,17,33
1576,1984,19840509,40,6,58,2,1.8,17,33
1577,1984,19840509,41,6,58,2,1.8,17,33
1578,1984,19840509,42,6,58,2,1.8,17,33
1579,1984,19840509,43,6,58,2,1.8,17,33
1580,1984,19840509,44,6,58,2,1.8,17,33
1581,1984,19840509,45,6,58,2,1.8,17,33
1582,1984,19840509,46,6,58,2,1.8,17,33
1583,1984,19840509,47,6,58,2,1.8,17,33
1584,1984,19840509,48,6,58,2,1.8,17,33
1585,1984,19840509,49,6,58,2,1.8,17,33
1586,1984,19840509,50,6,58,2,1.8,17,33
1587,1984,19840509,51,6,58,2,1.8,17,33
1588,1984,19840509,52,6,58,2,1.8,17,33
1589,1984,19840509,53,6,58,2,1.8,17,33
1590,1984,19840509,54,6,58,2,1.8,17,33
1591,1984,19840509,55,6,58,2,1.8,17,33
1592,1984,19840509,56,6,58,2,1.8,17,33
1593,1984,19840509,57,6,58,2,1.8,17,33
1594,1984,19840509,58,6,58,2,1.8,17,33
1595,1984,19840509,59,6,58,2,1.8,17,33
1596,1984,19840509,60,6,58,2,1.8,17,33
1597,1984,19840509,61,6,58,2,1.8,17,33
1598,1984,19840509,62,6,58,2,1.8,17,33
1599,1984,19840509,63,6,58,2,1.8,17,33
1600,1984,19840509,64,6,58,2,1.8,17,33
1601,1985,19841024,1,2,52,2,7,17,52
1602,1985,19841024,2,2,52,2,7,17,52
1603,1985,19841024,3,2,52,2,7,17,52
1604,1985,19841024,4,2,52,2,7,17,52
1605,1985,19841024,5,2,52,2,7,17,52
1606,1985,19841024,6,2,52,2,7,17,52
1607,1985,19841024,7,2,52,2,7,17,52
1608,1985,19841024,8,2,52,2,7,17,52
1609,1985,19841024,9,2,52,2,7,17,52
1610,1985,19841024,10,2,52,2,7,17,52
1611,1985,19841024,11,2,52,2,7,17,52
1612,1985,19841024,12,2,52,2,7,17,52
1613,1985,19841024,13,2,52,2,7,17,52
1614,1985,19841024,14,2,52,2,7,17,52
1615,1985,19841024,15,2,52,2,7,17,52
1616,1985,19841024,16,2,52,2,7,17,52
1617,1985,19841024,17,2,52,2,7,17,52
1618,1985,19841024,18,2,52,2,7,17,52
1619,1985,19841024,19,2,52,2,7,17,52
1620,1985,19841024,20,2,52,2,7,17,52
1621,1985,19841024,21,2,52,2,7,17,52
1622,1985,19841024,22,2,52,2,7,17,52
1623,1985,19841024,23,2,52,2,7,17,52
1624,1985,19841024,24,2,52,2,7,17,52
1625,1985,19841024,25,2,52,2,7,17,52
1626,1985,19841024,26,2,52,2,7,17,52
1627,1985,19841024,27,2,52,2,7,17,52
1628,1985,19841024,28,2,52,2,7,17,52
1629,1985,19841024,29,2,52,2,7,17,52
1630,1985,19841024,30,2,52,2,7,17,52
1631,1985,19841024,31,2,52,2,7,17,52
1632,1985,19841024,32,2,52,2,7,17,52
1633,1985,19841024,33,2,52,2,7,17,52
1634,1985,19841024,34,2,52,2,7,17,52
1635,1985,19841024,35,2,52,2,7,17,52
1636,1985,19841024,36,2,52,2,7,17,52
1637,1985,19841024,37,2,52,2,7,17,52
1638,1985,19841024,38,2,52,2,7,17,52
1639,1985,19841024,39,2,52,2,7,17,52
1640,1985,19841024,40,2,52,2,7,17,52
1641,1985,19841024,41,2,52,2,7,17,52
1642,1985,19841024,42,2,52,2,7,17,52
1643,1985,19841024,43,2,52,2,7,17,52
1644,1985,19841024,44,2,52,2,7,17,52
1645,1985,19841024,45,2,52,2,7,17,52
1646,1985,19841024,46,2,52,2,7,17,52
1647,1985,19841024,47,2,52,2,7,17,52
1648,1985,19841024,48,2,52,2,7,17,52
1649,1985,19841024,49,2,52,2,7,17,52
1650,1985,19841024,50,2,52,2,7,17,52
1651,1985,19841024,51,2,52,2,7,17,52
1652,1985,19841024,52,2,52,2,7,17,52
1653,1985,19841024,53,2,52,2,7,17,52
1654,1985,19841024,54,2,52,2,7,17,52
1655,1985,19841024,55,2,52,2,7,17,52
1656,1985,19841024,56,2,52,2,7,17,52
1657,1985,19841024,57,2,52,2,7,17,52
1658,1985,19841024,58,2,52,2,7,17,52
1659,1985,19841024,59,2,52,2,7,17,52
1660,1985,19841024,60,2,52,2,7,17,52
1661,1985,19841024,61,2,52,2,7,17,52
1662,1985,19841024,62,2,52,2,7,17,52
1663,1985,19841024,63,2,52,2,7,17,52
1664,1985,19841024,64,2,52,2,7,17,52
1665,1985,19841024,1,2,58,2,0.3,17,33
1666,1985,19841024,2,2,58,2,0.3,17,33
1667,1985,19841024,3,2,58,2,0.3,17,33
1668,1985,19841024,4,2,58,2,0.3,17,33
1669,1985,19841024,5,2,58,2,0.3,17,33
1670,1985,19841024,6,2,58,2,0.3,17,33
1671,1985,19841024,7,2,58,2,0.3,17,33
1672,1985,19841024,8,2,58,2,0.3,17,33
1673,1985,19841024,9,2,58,2,0.3,17,33
1674,1985,19841024,10,2,58,2,0.3,17,33
1675,1985,19841024,11,2,58,2,0.3,17,33
1676,1985,19841024,12,2,58,2,0.3,17,33
1677,1985,19841024,13,2,58,2,0.3,17,33
1678,1985,19841024,14,2,58,2,0.3,17,33
1679,1985,19841024,15,2,58,2,0.3,17,33
1680,1985,19841024,16,2,58,2,0.3,17,33
1681,1985,19841024,17,2,58,2,0.3,17,33
1682,1985,19841024,18,2,58,2,0.3,17,33
1683,1985,19841024,19,2,58,2,0.3,17,33
1684,1985,19841024,20,2,58,2,0.3,17,33
1685,1985,19841024,21,2,58,2,0.3,17,33
1686,1985,19841024,22,2,58,2,0.3,17,33
1687,1985,19841024,23,2,58,2,0.3,17,33
1688,1985,19841024,24,2,58,2,0.3,17,33
1689,1985,19841024,25,2,58,2,0.3,17,33
1690,1985,19841024,26,2,58,2,0.3,17,33
1691,1985,19841024,27,2,58,2,0.3,17,33
1692,1985,19841024,28,2,58,2,0.3,17,33
1693,1985,19841024,29,2,58,2,0.3,17,33
1694,1985,19841024,30,2,58,2,0.3,17,33
1695,1985,19841024,31,2,58,2,0.3,17,33
1696,1985,19841024,32,2,58,2,0.3,17,33
1697,1985,19841024,33,2,58,2,0.3,17,33
1698,1985,19841024,34,2,58,2,0.3,17,33
1699,1985,19841024,35,2,58,2,0.3,17,33
1700,1985,19841024,36,2,58,2,0.3,17,33
1701,1985,19841024,37,2,58,2,0.3,17,33
1702,1985,19841024,38,2,58,2,0.3,17,33
1703,1985,19841024,39,2,58,2,0.3,17,33
1704,1985,19841024,40,2,58,2,0.3,17,33
1705,1985,19841024,41,2,58,2,0.3,17,33
1706,1985,19841024,42,2,58,2,0.3,17,33
1707,1985,19841024,43,2,58,2,0.3,17,33
1708,1985,19841024,44,2,58,2,0.3,17,33
1709,1985,19841024,45,2,58,2,0.3,17,33
1710,1985,19841024,46,2,58,2,0.3,17,33
1711,1985,19841024,47,2,58,2,0.3,17,33
1712,1985,19841024,48,2,58,2,0.3,17,33
1713,1985,19841024,49,2,58,2,0.3,17,33
1714,1985,19841024,50,2,58,2,0.3,17,33
1715,1985,19841024,51,2,58,2,0.3,17,33
1716,1985,19841024,52,2,58,2,0.3,17,33
1717,1985,19841024,53,2,58,2,0.3,17,33
1718,1985,19841024,54,2,58,2,0.3,17,33
1719,1985,19841024,55,2,58,2,0.3,17,33
1720,1985,19841024,56,2,58,2,0.3,17,33
1721,1985,19841024,57,2,58,2,0.3,17,33
1722,1985,19841024,58,2,58,2,0.3,17,33
1723,1985,19841024,59,2,58,2,0.3,17,33
1724,1985,19841024,60,2,58,2,0.3,17,33
1725,1985,19841024,61,2,58,2,0.3,17,33
1726,1985,19841024,62,2,58,2,0.3,17,33
1727,1985,19841024,63,2,58,2,0.3,17,33
1728,1985,19841024,64,2,58,2,0.3,17,33
1729,1985,19850513,1,2,15,4,3,17,36
1730,1985,19850513,2,2,15,4,3,17,36
1731,1985,19850513,3,2,15,4,3,17,36
1732,1985,19850513,4,2,15,4,3,17,36
1733,1985,19850513,5,2,15,4,3,17,36
1734,1985,19850513,6,2,15,4,3,17,36
1735,1985,19850513,7,2,15,4,3,17,36
1736,1985,19850513,8,2,15,4,3,17,36
1737,1985,19850513,9,2,15,4,3,17,36
1738,1985,19850513,10,2,15,4,3,17,36
1739,1985,19850513,11,2,15,4,3,17,36
1740,1985,19850513,12,2,15,4,3,17,36
1741,1985,19850513,13,2,15,4,3,17,36
1742,1985,19850513,14,2,15,4,3,17,36
1743,1985,19850513,15,2,15,4,3,17,36
1744,1985,19850513,16,2,15,4,3,17,36
1745,1985,19850513,17,2,15,4,3,17,36
1746,1985,19850513,18,2,15,4,3,17,36
1747,1985,19850513,19,2,15,4,3,17,36
1748,1985,19850513,20,2,15,4,3,17,36
1749,1985,19850513,21,2,15,4,3,17,36
1750,1985,19850513,22,2,15,4,3,17,36
1751,1985,19850513,23,2,15,4,3,17,36
1752,1985,19850513,24,2,15,4,3,17,36
1753,1985,19850513,25,2,15,4,3,17,36
1754,1985,19850513,26,2,15,4,3,17,36
1755,1985,19850513,27,2,15,4,3,17,36
1756,1985,19850513,28,2,15,4,3,17,36
1757,1985,19850513,29,2,15,4,3,17,36
1758,1985,19850513,30,2,15,4,3,17,36
1759,1985,19850513,31,2,15,4,3,17,36
1760,1985,19850513,32,2,15,4,3,17,36
1761,1985,19850513,33,2,15,4,3,17,36
1762,1985,19850513,34,2,15,4,3,17,36
1763,1985,19850513,35,2,15,4,3,17,36
1764,1985,19850513,36,2,15,4,3,17,36
1765,1985,19850513,37,2,15,4,3,17,36
1766,1985,19850513,38,2,15,4,3,17,36
1767,1985,19850513,39,2,15,4,3,17,36
1768,1985,19850513,40,2,15,4,3,17,36
1769,1985,19850513,41,2,15,4,3,17,36
1770,1985,19850513,42,2,15,4,3,17,36
1771,1985,19850513,43,2,15,4,3,17,36
1772,1985,19850513,44,2,15,4,3,17,36
1773,1985,19850513,45,2,15,4,3,17,36
1774,1985,19850513,46,2,15,4,3,17,36
1775,1985,19850513,47,2,15,4,3,17,36
1776,1985,19850513,48,2,15,4,3,17,36
1777,1985,19850513,49,2,15,4,3,17,36
1778,1985,19850513,50,2,15,4,3,17,36
1779,1985,19850513,51,2,15,4,3,17,36
1780,1985,19850513,52,2,15,4,3,17,36
1781,1985,19850513,53,2,15,4,3,17,36
1782,1985,19850513,54,2,15,4,3,17,36
1783,1985,19850513,55,2,15,4,3,17,36
1784,1985,19850513,56,2,15,4,3,17,36
1785,1985,19850513,57,2,15,4,3,17,36
1786,1985,19850513,58,2,15,4,3,17,36
1787,1985,19850513,59,2,15,4,3,17,36
1788,1985,19850513,60,2,15,4,3,17,36
1789,1985,19850513,61,2,15,4,3,17,36
1790,1985,19850513,62,2,15,4,3,17,36
1791,1985,19850513,63,2,15,4,3,17,36
1792,1985,19850513,64,2,15,4,3,17,36
1793,1985,19850513,1,2,5,1,2,17,38
1794,1985,19850513,2,2,5,1,2,17,38
1795,1985,19850513,3,2,5,1,2,17,38
1796,1985,19850513,4,2,5,1,2,17,38
1797,1985,19850513,5,2,5,1,2,17,38
1798,1985,19850513,6,2,5,1,2,17,38
1799,1985,19850513,7,2,5,1,2,17,38
1800,1985,19850513,8,2,5,1,2,17,38
1801,1985,19850513,9,2,5,1,2,17,38
1802,1985,19850513,10,2,5,1,2,17,38
1803,1985,19850513,11,2,5,1,2,17,38
1804,1985,19850513,12,2,5,1,2,17,38
1805,1985,19850513,13,2,5,1,2,17,38
1806,1985,19850513,14,2,5,1,2,17,38
1807,1985,19850513,15,2,5,1,2,17,38
1808,1985,19850513,16,2,5,1,2,17,38
1809,1985,19850513,17,2,5,1,2,17,38
1810,1985,19850513,18,2,5,1,2,17,38
1811,1985,19850513,19,2,5,1,2,17,38
1812,1985,19850513,20,2,5,1,2,17,38
1813,1985,19850513,21,2,5,1,2,17,38
1814,1985,19850513,22,2,5,1,2,17,38
1815,1985,19850513,23,2,5,1,2,17,38
1816,1985,19850513,24,2,5,1,2,17,38
1817,1985,19850513,25,2,5,1,2,17,38
1818,1985,19850513,26,2,5,1,2,17,38
1819,1985,19850513,27,2,5,1,2,17,38
1820,1985,19850513,28,2,5,1,2,17,38
1821,1985,19850513,29,2,5,1,2,17,38
1822,1985,19850513,30,2,5,1,2,17,38
1823,1985,19850513,31,2,5,1,2,17,38
1824,1985,19850513,32,2,5,1,2,17,38
1825,1985,19850513,33,2,5,1,2,17,38
1826,1985,19850513,34,2,5,1,2,17,38
1827,1985,19850513,35,2,5,1,2,17,38
1828,1985,19850513,36,2,5,1,2,17,38
1829,1985,19850513,37,2,5,1,2,17,38
1830,1985,19850513,38,2,5,1,2,17,38
1831,1985,19850513,39,2,5,1,2,17,38
1832,1985,19850513,40,2,5,1,2,17,38
1833,1985,19850513,41,2,5,1,2,17,38
1834,1985,19850513,42,2,5,1,2,17,38
1835,1985,19850513,43,2,5,1,2,17,38
1836,1985,19850513,44,2,5,1,2,17,38
1837,1985,19850513,45,2,5,1,2,17,38
1838,1985,19850513,46,2,5,1,2,17,38
1839,1985,19850513,47,2,5,1,2,17,38
1840,1985,19850513,48,2,5,1,2,17,38
1841,1985,19850513,49,2,5,1,2,17,38
1842,1985,19850513,50,2,5,1,2,17,38
1843,1985,19850513,51,2,5,1,2,17,38
1844,1985,19850513,52,2,5,1,2,17,38
1845,1985,19850513,53,2,5,1,2,17,38
1846,1985,19850513,54,2,5,1,2,17,38
1847,1985,19850513,55,2,5,1,2,17,38
1848,1985,19850513,56,2,5,1,2,17,38
1849,1985,19850513,57,2,5,1,2,17,38
1850,1985,19850513,58,2,5,1,2,17,38
1851,1985,19850513,59,2,5,1,2,17,38
1852,1985,19850513,60,2,5,1,2,17,38
1853,1985,19850513,61,2,5,1,2,17,38
1854,1985,19850513,62,2,5,1,2,17,38
1855,1985,19850513,63,2,5,1,2,17,38
1856,1985,19850513,64,2,5,1,2,17,38
1857,1985,19850513,1,2,45,2,1.5,17,35
1858,1985,19850513,2,2,45,2,1.5,17,35
1859,1985,19850513,3,2,45,2,1.5,17,35
1860,1985,19850513,4,2,45,2,1.5,17,35
1861,1985,19850513,5,2,45,2,1.5,17,35
1862,1985,19850513,6,2,45,2,1.5,17,35
1863,1985,19850513,7,2,45,2,1.5,17,35
1864,1985,19850513,8,2,45,2,1.5,17,35
1865,1985,19850513,9,2,45,2,1.5,17,35
1866,1985,19850513,10,2,45,2,1.5,17,35
1867,1985,19850513,11,2,45,2,1.5,17,35
1868,1985,19850513,12,2,45,2,1.5,17,35
1869,1985,19850513,13,2,45,2,1.5,17,35
1870,1985,19850513,14,2,45,2,1.5,17,35
1871,1985,19850513,15,2,45,2,1.5,17,35
1872,1985,19850513,16,2,45,2,1.5,17,35
